username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,,
"thenewkimbrown;2014-11-28 11:22;0;0;""Star-Spangled Banner #baltimore #america #landofthefree #homeofthebrave @Fort McHenry Nationalâ€_ http:// instagram.com/p/v9HikurXV5/"";Baltimore"," MD;@Fort;#baltimore #america #landofthefree #homeofthebrave;""538412538602733569"";https://twitter.com/thenewkimbrown/status/538412538602733569",,,,,,,,,,,
"Krislawt;2014-11-28 11:18;0;0;""Friday Fun Day at the Baltimore Aquarium with spratticus81 and serepnairb #nofilter @National Aquarium http:// instagram.com/p/v9HJl0ttsv/"";Baltimore"," MD;@National;#nofilter;""538411680313917440"";https://twitter.com/Krislawt/status/538411680313917440",,,,,,,,,,,
"alanbentrup;2014-11-28 11:16;0;0;""Black Friday tradition. @Bass Pro Shops - Baltimore "," MD http:// instagram.com/p/v9G2Hjw25U/"";Severn"," MD;@Bass;;""538411011100139522"";https://twitter.com/alanbentrup/status/538411011100139522",,,,,,,,,,
"baltimore311;2014-11-28 11:12;0;0;""Opened Storm Drain or Inlet request via Android at 847 Washington Blvd Baltimore http:// spot.cx/1FCgLTM ."";Baltimore"," MD;;;""538410200974512128"";https://twitter.com/baltimore311/status/538410200974512128",,,,,,,,,,,
"baltimore311;2014-11-28 11:11;0;0;""Opened Storm Drain or Inlet request via Android at 847 Washington Blvd Baltimore http:// spot.cx/1FCglgq . ."";Baltimore"," MD;;;""538409936645283841"";https://twitter.com/baltimore311/status/538409936645283841",,,,,,,,,,,
"chasjmusic;2014-11-28 11:09;0;0;""Being in Baltimore is more busier than Ohio"";Woodlawn"," MD;;;""538409303418609664"";https://twitter.com/chasjmusic/status/538409303418609664",,,,,,,,,,,
"baltimore311;2014-11-28 11:06;0;0;""Closed Trash", High Grass," or Weeds request at 618 Ponca St Baltimore http:// spot.cx/1ybBnAJ . No violation found se."";Baltimore"," MD;;;""538408490843537408"";https://twitter.com/baltimore311/status/538408490843537408",,,,,,,,,
"etmurrayiii;2014-11-28 10:58;0;0;""Around town #Baltimore @The World Trade Center Baltimore "," 2nd Floor http:// instagram.com/p/v9E2FhDZlT/"";Baltimore"," MD;@The;#Baltimore;""538406612688306176"";https://twitter.com/etmurrayiii/status/538406612688306176",,,,,,,,,,
"shawnh95;2014-11-28 10:50;0;0;""I'm at Staffa House in Baltimore "," MD https://www. swarmapp.com/c/kGg0aERMLed"";Baltimore"," MD;;;""538404693312274433"";https://twitter.com/shawnh95/status/538404693312274433",,,,,,,,,,
"darkknight9655;2014-11-28 10:50;0;0;""Shopping (@Goodwill Superstore in Baltimore "," MD w/ @mommaspiv63 ) https://www. swarmapp.com/c/a3AXdkvb9ln"";Dundalk"," MD;@Goodwill @mommaspiv63;;""538404604359491584"";https://twitter.com/darkknight9655/status/538404604359491584",,,,,,,,,,
"baltimore311;2014-11-28 10:36;0;0;""Closed Damaged Sidewalk request at 1157 Carroll St Baltimore http:// spot.cx/15AW9jX . Fq-begin: handicap ramp not affected - don't know fq..."";Baltimore"," MD;;;""538401015977230336"";https://twitter.com/baltimore311/status/538401015977230336",,,,,,,,,,,
"baltimore311;2014-11-28 10:36;0;0;""Closed Damaged Sidewalk request at 113 N Ann St Baltimore http:// spot.cx/1FrvWRE . Fq-begin: http:// 311.baltimorecity.gov/attachments/re po â€_ ..."";Baltimore"," MD;;;""538400962818605056"";https://twitter.com/baltimore311/status/538400962818605056",,,,,,,,,,,
"bMiles1_;2014-11-28 10:32;1;0;""SATURDAY! Nov 29 Baltimore Hawks vs. DMV Kings Game tips off at 7pm!! Tickets are on sale NOWâ€_ http:// instagram.com/p/v9B5htKkKS/"";Baltimore"," MD;;;""538400133495664640"";https://twitter.com/bMiles1_/status/538400133495664640",,,,,,,,,,,
"shawnh95;2014-11-28 10:32;0;0;""I'm at McDonald's in Baltimore "," MD https://www. swarmapp.com/c/5L0geALRXuh"";Baltimore"," MD;;;""538400089392570368"";https://twitter.com/shawnh95/status/538400089392570368",,,,,,,,,,
"erikcrown;2014-11-28 10:26;0;0;""I'm at Eddie's of Roland Park - @eddiesrolandpk in Baltimore "," MD https://www. swarmapp.com/c/ekvaWeg7hRN"";Baltimore"," MD;@eddiesrolandpk;;""538398585612935168"";https://twitter.com/erikcrown/status/538398585612935168",,,,,,,,,,
"buckjoneslegend;2014-11-28 10:25;0;0;""Just posted a photo @Mount Winans"," Baltimore http:// instagram.com/p/v9BGHByq8Y/"";Baltimore"," MD;@Mount;;""538398366821261312"";https://twitter.com/buckjoneslegend/status/538398366821261312",,,,,,,,,,
"blk_mamba21;2014-11-28 10:24;0;0;""This is where B's come to die and A's are born (@Thurgood Marshall Law Library in Baltimore "," MD) https://www. swarmapp.com/c/iPGzSNt4qUd"";Baltimore"," MD;@Thurgood;;""538398035953594368"";https://twitter.com/blk_mamba21/status/538398035953594368",,,,,,,,,,
"SMHarduvel;2014-11-28 10:17;0;0;""Cold weather and #BlackFriday shopping. Getting in the Christmas spirit! #selfie #baltimore â€_ http:// instagram.com/p/v9AMAXGZIz/"";White Marsh"," MD;;#BlackFriday #selfie #baltimore;""538396370437419009"";https://twitter.com/SMHarduvel/status/538396370437419009",,,,,,,,,,,
"BaltimoreCP;2014-11-28 10:16;0;0;""Karaoke social league to launch in Baltimore : Starting next year"," social sport enthusiasts can add one moreâ€_ http:// dlvr.it/7g0tV5"";Baltimore"," MD;;;""538395957985943552"";https://twitter.com/BaltimoreCP/status/538395957985943552",,,,,,,,,,
"_ChrisWiley;2014-11-28 10:06;0;0;""To all my people in #Baltimore and the #DMV area I need you to go to this book release for aâ€_ http:// instagram.com/p/v8-1vou5yl/"";Baltimore"," MD;;#Baltimore #DMV;""538393407891066880"";https://twitter.com/_ChrisWiley/status/538393407891066880",,,,,,,,,,,
"BrianNeall;2014-11-28 10:03;0;0;""Doing pretty well so far. Long way to go! @Horseshoe Casino Baltimore http:// instagram.com/p/v8-lcoEgVC/"";Baltimore"," MD;@Horseshoe;;""538392846148321280"";https://twitter.com/BrianNeall/status/538392846148321280",,,,,,,,,,,
"themerksquad;2014-11-28 10:03;0;0;""@lil_blackbadazz since you fags wanted to go home I hit up my other boys and we went out to baltimore to shop"";Ellicott City"," MD;@lil_blackbadazz;;""538392659900243968"";https://twitter.com/themerksquad/status/538392659900243968",,,,,,,,,,,
"baltimore311;2014-11-28 09:57;0;0;""Opened Graffiti Removal request via Android at 101 S President St Baltimore http:// spot.cx/1vVRaWI . Believe stickers on signs all through..."";Baltimore"," MD;;;""538391276383911936"";https://twitter.com/baltimore311/status/538391276383911936",,,,,,,,,,,
"LawnBoy0681;2014-11-28 09:55;0;0;""I'm at Baltimore / Washington International Thurgood Marshall Airport (BWI) in Baltimore "," MD https://www. swarmapp.com/c/9p4BU7tqO9c"";Severn"," MD;;;""538390849542172672"";https://twitter.com/LawnBoy0681/status/538390849542172672",,,,,,,,,,
"julie_sweetleda;2014-11-28 09:47;3;2;""Sat!! @sweetledaband plays #catseyepub in #Baltimore ! Great bar great energy. We start at 9:45. Let's party! #fellspoint @Naptownmusic_"";Pasadena"," MD;@sweetledaband @Naptownmusic_;#catseyepub #Baltimore #fellspoint;""538388760908820481"";https://twitter.com/julie_sweetleda/status/538388760908820481",,,,,,,,,,,
"YoungJKauf;2014-11-28 09:45;0;0;""Squash (@MAC Harbor East - @macwellness in Baltimore "," MD) https://www. swarmapp.com/c/g1M0rDOCer1"";Baltimore"," MD;@MAC @macwellness;;""538388215758323712"";https://twitter.com/YoungJKauf/status/538388215758323712",,,,,,,,,,
"buckjoneslegend;2014-11-28 09:37;0;0;""TUNED IN @dj_angelbaby IN THE MIX ON 92Q OWWWWWW OWWWWWWW @Mount Winans"," Baltimore http:// instagram.com/p/v87kVdyqzO/"";Baltimore"," MD;@dj_angelbaby @Mount;;""538386211354972161"";https://twitter.com/buckjoneslegend/status/538386211354972161",,,,,,,,,,
"pperpk;2014-11-28 09:31;0;0;""I'm at Sears in Baltimore "," MD https://www. swarmapp.com/c/jTDGtsPiCOr"";White Marsh"," MD;;;""538384619448840194"";https://twitter.com/pperpk/status/538384619448840194",,,,,,,,,,
"chelshartman;2014-11-28 09:29;0;0;""I'm at Morgan State University - @morganstateu in Baltimore "," MD https://www. swarmapp.com/c/iMtIgW2bXbz"";Baltimore"," MD;@morganstateu;;""538384280070922240"";https://twitter.com/chelshartman/status/538384280070922240",,,,,,,,,,
"BlckBillionaire;2014-11-28 09:28;0;0;""It's shopping time! Don't miss out on great deals @WJZ-TV | CBS Baltimore http:// instagram.com/p/v86k-RjQkF/"";Baltimore"," MD;@WJZ;;""538384034595094528"";https://twitter.com/BlckBillionaire/status/538384034595094528",,,,,,,,,,,
"JBookerxFilms;2014-11-28 09:23;1;2;""Over here in west Baltimore like @Fr3sh_2Def @UrGfFavFollower pic.twitter.com/l8M743CDJO"";Baltimore"," MD;@Fr3sh_2Def @UrGfFavFollower;;""538382680954798082"";https://twitter.com/JBookerxFilms/status/538382680954798082",,,,,,,,,,,
"CierraPresha;2014-11-28 09:20;1;0;""Nothing like that good ole REAL #baltimore Club Music!!! they are going in on 92q tomorrow atâ€_ http:// instagram.com/p/v85pPJRmLJ/"";Arbutus"," MD;;#baltimore;""538381982493712384"";https://twitter.com/CierraPresha/status/538381982493712384",,,,,,,,,,,
"stephanieetxe;2014-11-28 09:15;0;1;""B R U N C H #sisterdaytrip #baltimore #capncrunchfrenchtoast @Blue Moon Cafe http:// instagram.com/p/v85DPagNXU/"";Baltimore"," MD;@Blue;#sisterdaytrip #baltimore #capncrunchfrenchtoast;""538380676467548160"";https://twitter.com/stephanieetxe/status/538380676467548160",,,,,,,,,,,
"baltimore311;2014-11-28 09:05;0;0;""Closed request at 3410 E Baltimore St http:// spot.cx/1rfiJ5X . Notice issued."";Baltimore"," MD;;;""538378139957993472"";https://twitter.com/baltimore311/status/538378139957993472",,,,,,,,,,,
"baltimore311;2014-11-28 09:05;0;0;""Closed request at 3508 E Baltimore St http:// spot.cx/1FyOX2Q . Fq-begin: http:// 311.baltimorecity.gov/attachments/re port/5477eb3bd3e2c219f â€_ ..."";Baltimore"," MD;;;""538378105996709888"";https://twitter.com/baltimore311/status/538378105996709888",,,,,,,,,,,
"TheEsquireof212;2014-11-28 09:04;0;0;""I'm at Baltimore District in Baltimore "," MD https://www. swarmapp.com/c/lliwWw0VKgA"";Baltimore"," MD;;;""538377924425310208"";https://twitter.com/TheEsquireof212/status/538377924425310208",,,,,,,,,,
"cindywp;2014-11-28 08:41;0;0;""Brunch! (@Mama's on the Half Shell in Baltimore "," MD) https://www. swarmapp.com/c/4RLjPAdkFfU"";Baltimore"," MD;@Mama;;""538372171249483776"";https://twitter.com/cindywp/status/538372171249483776",,,,,,,,,,
"ivana_mitic;2014-11-28 08:40;0;0;""Hello Baltimore"";Baltimore"," MD;;;""538371977346822144"";https://twitter.com/ivana_mitic/status/538371977346822144",,,,,,,,,,,
"chrisdhalstead;2014-11-28 08:37;0;1;""Braving the craziness (@Target in Baltimore "," MD w/ @phalstead ) https://www. swarmapp.com/c/3ISdKXhEyoV"";Rossville"," MD;@Target @phalstead;;""538371059289186304"";https://twitter.com/chrisdhalstead/status/538371059289186304",,,,,,,,,,
"baltimore311;2014-11-28 08:34;0;0;""Closed request at 3410 E Baltimore St http:// spot.cx/1rfiJ5X . Invalid address."";Baltimore"," MD;;;""538370421633339396"";https://twitter.com/baltimore311/status/538370421633339396",,,,,,,,,,,
"baltimore311;2014-11-28 08:34;0;0;""Closed Trash", High Grass," or Weeds request at 3400 E Baltimore St http:// spot.cx/11PkXDg . Condition does not exist."";Baltimore"," MD;;;""538370409931223040"";https://twitter.com/baltimore311/status/538370409931223040",,,,,,,,,
"baltimore311;2014-11-28 08:34;0;0;""Closed Trash", High Grass," or Weeds request at 4801-4899 Foster Ave Baltimore http:// spot.cx/1pcIUP0 . Condition corrected."";Baltimore"," MD;;;""538370398870851584"";https://twitter.com/baltimore311/status/538370398870851584",,,,,,,,,
"coriaramos;2014-11-28 08:30;0;0;""I'm at MAC Harbor East - @macwellness in Baltimore "," MD https://www. swarmapp.com/c/3i88SLH1Mna"";Baltimore"," MD;@macwellness;;""538369381768900608"";https://twitter.com/coriaramos/status/538369381768900608",,,,,,,,,,
"arlohemphill;2014-11-28 08:20;0;2;""Smelling the #chocolate @WockenfussCandy (@Wockenfuss Candies - @wockenfusscandy in Baltimore "," MD) https://www. swarmapp.com/c/fVSFfSGT6Hx"";Baltimore"," MD;@WockenfussCandy @Wockenfuss @wockenfusscandy;#chocolate;""538366859331252225"";https://twitter.com/arlohemphill/status/538366859331252225",,,,,,,,,,
"baltimore311;2014-11-28 08:19;0;0;""Opened Dirty Alley or Street request via iPhone at 3400 E Baltimore St http:// spot.cx/1tyeD9a . Trash in alley 6 days before pickup."";Baltimore"," MD;;;""538366512697204737"";https://twitter.com/baltimore311/status/538366512697204737",,,,,,,,,,,
"PageantLover_;2014-11-28 08:17;0;0;""I been back in Baltimore for a month almost ... Damn where did the time go"";Baltimore"," MD;;;""538366189278601216"";https://twitter.com/PageantLover_/status/538366189278601216",,,,,,,,,,,
"TM_Nelson;2014-11-28 08:17;0;0;""I'm at @ExpressLife in Baltimore "," MD https://www. swarmapp.com/c/etRCK2AQpW9"";Towson"," MD;@ExpressLife;;""538366117509877760"";https://twitter.com/TM_Nelson/status/538366117509877760",,,,,,,,,,
"BaltimoreHawks;2014-11-28 08:15;0;0;""This Saturday November 29th The Baltimore Hawks Will Take On The DMV Kings! Come See The City's Bestâ€_ http:// instagram.com/p/v8yNEAlxHy/"";Baltimore"," MD;;;""538365620710936577"";https://twitter.com/BaltimoreHawks/status/538365620710936577",,,,,,,,,,,
"strangerswstyle;2014-11-28 08:10;0;0;""So tell us"," have you been out shopping? Got local stops? Tag them! #blackfriday #baltimore #sws #blog â€_ http:// instagram.com/p/v8xk4OpFd9/"";Baltimore"," MD;;#blackfriday #baltimore #sws #blog;""538364240101273601"";https://twitter.com/strangerswstyle/status/538364240101273601",,,,,,,,,,
"TCurtisTheKing;2014-11-28 08:07;0;0;""MJ", Kobe Bryant,Mississippi, to New Orleans, Baltimore ,Nyc,Arizona,Oakland,south Carolina,Nc,Austin,"and Dallas Take 10 and Va!uknow"";Baltimore"," MD;;;""538363554467180544"";https://twitter.com/TCurtisTheKing/status/538363554467180544"
"foolforbaltimor;2014-11-28 08:02;0;1;""@AnnettePawlife Here's your 1st tag. MT@CityLab: The real lives of Baltimore feral cats http:// trib.al/tmlNryK pic.twitter.com/DeIUeqIlwI"";Baltimore"," MD;@AnnettePawlife @CityLab;;""538362231420116992"";https://twitter.com/foolforbaltimor/status/538362231420116992",,,,,,,,,,,
"MikeHallAC;2014-11-28 07:58;0;0;""I'm at Silo Point Condos in Baltimore "," MD https://www. swarmapp.com/c/fKHMXe6sSkg"";Baltimore"," MD;;;""538361185608171520"";https://twitter.com/MikeHallAC/status/538361185608171520",,,,,,,,,,
"baltimore311;2014-11-28 07:46;0;0;""Opened request via Android at 2332 Frederick Ave Baltimore http:// spot.cx/1AZiX9X . Graffiti on the side of rent a center store ","brick wall."";Baltimore"," MD;;;""538358313361362944"";https://twitter.com/baltimore311/status/538358313361362944",,,,,,,,,,
"foolforbaltimor;2014-11-28 07:36;0;0;""London expanding its subway system. What is Baltimore building? MT@Crossrail: 23+ miles of tunnel dug"," finish 2015. pic.twitter.com/oL1IZRAKXi"";Baltimore"," MD;@Crossrail;;""538355740554313728"";https://twitter.com/foolforbaltimor/status/538355740554313728",,,,,,,,,,
"arrbisyoso;2014-11-28 07:35;0;0;""Being called ""chef"" at work yesterday is a dream come true. #ChefArAr @baltimore "," maryland http:// instagram.com/p/v8tqKRP4IK/"";Baltimore"," MD;@baltimore;#ChefArAr;""538355624346927104"";https://twitter.com/arrbisyoso/status/538355624346927104",,,,,,,,,,
"ArtistsCompound;2014-11-28 07:28;2;0;""Great #music Great #food Great #cause - 12/13 #charity event #Baltimore #homeless @gatherbaltimore @bamboubaltimore pic.twitter.com/oRkXgxnP5C"";Baltimore"," MD;@gatherbaltimore @bamboubaltimore;#music #food #cause #charity #Baltimore #homeless;""538353710087569408"";https://twitter.com/ArtistsCompound/status/538353710087569408",,,,,,,,,,,
"IRKOstudiobeat;2014-11-28 07:19;0;0;""Rock out with the cock out (@WrightWay Studios in Baltimore "," MD) https://www. swarmapp.com/c/9ZIbj35wR36"";Baltimore"," MD;@WrightWay;;""538351551656771585"";https://twitter.com/IRKOstudiobeat/status/538351551656771585",,,,,,,,,,
"Rie_Sadler;2014-11-28 07:14;0;0;""...and the study crunch begins!!! (@John and Frances Angelos Law Center (LC) - @ubaltlaw in Baltimore "," MD) https://www. swarmapp.com/c/aHRShZYp6Mh"";Baltimore"," MD;@John @ubaltlaw;;""538350113136332801"";https://twitter.com/Rie_Sadler/status/538350113136332801",,,,,,,,,,
"47RAC;2014-11-28 07:09;0;0;""Just got here had to do pit stop (@Greater Baltimore Medical Center - @gbmcmedia in Towson"," MD) https://www. swarmapp.com/c/cGxSd1dPSK6"";Towson"," MD;@Greater @gbmcmedia;;""538348925720494081"";https://twitter.com/47RAC/status/538348925720494081",,,,,,,,,,
"baltimore311;2014-11-28 07:07;0;0;""Closed Trash", High Grass," or Weeds request at 3400 E Baltimore St http:// spot.cx/1y9lKdj . Violation notice outstanding."";Baltimore"," MD;;;""538348542663065600"";https://twitter.com/baltimore311/status/538348542663065600",,,,,,,,,
"cynnibon;2014-11-28 07:02;0;0;""Pooch time (@Canton Dog Park in Baltimore "," MD) https://www. swarmapp.com/c/lDlohgxVzeB"";Baltimore"," MD;@Canton;;""538347083129163776"";https://twitter.com/cynnibon/status/538347083129163776",,,,,,,,,,
"michdillonn;2014-11-28 07:00;0;1;""GOOD MORNING BALTIMORE"";Severn"," MD;;;""538346715284516864"";https://twitter.com/michdillonn/status/538346715284516864",,,,,,,,,,,
"funkmastertoast;2014-11-28 06:53;0;0;""Day trip to PVD (@Baltimore / Washington International Thurgood Marshall Airport (BWI) in Baltimore "," MD) https://www. swarmapp.com/c/hIzNY7zbCQu"";Severn"," MD;@Baltimore;;""538345046815571969"";https://twitter.com/funkmastertoast/status/538345046815571969",,,,,,,,,,
"CharmCityChick;2014-11-28 06:46;0;2;""HEY YOU. Out shopping today? Be sure to #SHOPLOCAL ! Support local businesses & find unique gifts for those on your list! #Baltimore"";Baltimore"," MD;;#SHOPLOCAL #Baltimore;""538343092437659648"";https://twitter.com/CharmCityChick/status/538343092437659648",,,,,,,,,,,
"baltimore311;2014-11-28 06:36;0;0;""Closed Trash", High Grass," or Weeds request at 2935 Rayshire Rd Baltimore http:// spot.cx/11TGVUS . Condition does not exist."";Baltimore"," MD;;;""538340688526864385"";https://twitter.com/baltimore311/status/538340688526864385",,,,,,,,,
"AfroRozay;2014-11-28 06:33;0;1;""Stay Awesome My Friend...Happy Friday. Happy #BlackFriday #likeforlike #l4l #Goals #Dmv #baltimore â€_ http:// instagram.com/p/v8mhKdn6Is/"";Catonsville"," MD;;#BlackFriday #likeforlike #l4l #Goals #Dmv #baltimore;""538339924614074368"";https://twitter.com/AfroRozay/status/538339924614074368",,,,,,,,,,,
"baltimore311;2014-11-28 06:21;0;0;""Opened Dirty Alley or Street request via Android at 13-99 Shipley St Baltimore http:// spot.cx/1AZ563u . Illegal dumping of bulk trash."";Baltimore"," MD;;;""538336869722128384"";https://twitter.com/baltimore311/status/538336869722128384",,,,,,,,,,,
