username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
"No_ASSshots;2014-08-11 05:37;0;0;""Its a sad day for Stl"";St Louis"," MO;;;""498810342751744000"";https://twitter.com/No_ASSshots/status/498810342751744000",,,,,,,,
"diamondbdrunk;2014-08-11 05:37;0;0;""@Ruh_Ryleighh odds are he is thinking the same thing."";Des Peres"," MO;@Ruh_Ryleighh;;""498810332408594432"";https://twitter.com/diamondbdrunk/status/498810332408594432",,,,,,,,
"imashbuttons;2014-08-11 05:36;0;0;""Ugh. Get to work and my phone goes to 3G. God damn you"," Sprint."";Maryland Heights"," MO;;;""498810303283359744"";https://twitter.com/imashbuttons/status/498810303283359744",,,,,,,
"leisazigman;2014-08-11 05:36;29;5;""#Ferguson mayor on death threats ""family is frightened I'm not-"" now dealing with hacked website -using tweets 2 communicate"";Clayton"," MO;;#Ferguson;""498810248699076609"";https://twitter.com/leisazigman/status/498810248699076609",,,,,,,,
"erikapursley;2014-08-11 05:36;1;5;""This shit is fucking insane and some people really need to shut the fuck up."";Missouri"," USA;;;""498810248618979331"";https://twitter.com/erikapursley/status/498810248618979331",,,,,,,,
"GabiBaby_10;2014-08-11 05:36;0;0;""Germany bound in a couple hours"";Airport"," MO;;;""498810170630086656"";https://twitter.com/GabiBaby_10/status/498810170630086656",,,,,,,,
"MrAntike184;2014-08-11 05:35;0;0;""@Alexa_AP08 lol"";Granite City"," IL;@Alexa_AP08;;""498809971115819008"";https://twitter.com/MrAntike184/status/498809971115819008",,,,,,,,
"hmoore013;2014-08-11 05:35;0;0;""@rlippmann : Adolphus Pruitt w/ #STL @NAACP - people are frustrated"," but the looting is breaking the heart of #MikeBrown 's mother on @FOX2now"";St Louis"," MO;@rlippmann @NAACP @FOX2now;#STL #MikeBrown;""498809932628520960"";https://twitter.com/hmoore013/status/498809932628520960",,,,,,,
"terryschriber1;2014-08-11 05:35;0;0;""U WANT BASS HUH???"";Collinsville"," IL;;;""498809917726556162"";https://twitter.com/terryschriber1/status/498809917726556162",,,,,,,,
"MaynardsMum;2014-08-11 05:35;0;0;""I'm at CW's Broom Closet in Hazelwood"," MO https://www. swarmapp.com/maynardsmum/ch eckin/53e8b889498e8bcc607ccc4d?s=cAY4-vZhRsO5BA9obaNARUWLvu8&ref=tw â€_"";Hazelwood"," MO;;;""498809897828777984"";https://twitter.com/MaynardsMum/status/498809897828777984",,,,,,,
"leisazigman;2014-08-11 05:35;9;1;""#Ferguson mayor ""can't move forward if no one is listening.""must restore calm first"";Clayton"," MO;;#Ferguson;""498809866757369856"";https://twitter.com/leisazigman/status/498809866757369856",,,,,,,,
"BillionNeeded;2014-08-11 05:34;0;0;""On errything!"";Maryland Heights"," MO;;;""498809791863468035"";https://twitter.com/BillionNeeded/status/498809791863468035",,,,,,,,
"leisazigman;2014-08-11 05:34;5;1;""#ferguson mayor-stores looted in ferguson", dellwood,moline acres," #stlcounty ""feeling of hopelessness"" @ksdknews"";Clayton"," MO;@ksdknews;#ferguson #stlcounty;""498809649869901824"";https://twitter.com/leisazigman/status/498809649869901824",,,,,
"Frizz18;2014-08-11 05:34;0;0;""@dannykanell bama"";St Louis"," MO;@dannykanell;;""498809576314007553"";https://twitter.com/Frizz18/status/498809576314007553",,,,,,,,
"jzarro6;2014-08-11 05:34;0;0;""Checking on folks from our church"," pray for north county."";St Charles"," MO;;;""498809572677541889"";https://twitter.com/jzarro6/status/498809572677541889",,,,,,,
"MrAntike184;2014-08-11 05:33;0;0;""@Alexa_AP08 Captain X"";Granite City"," IL;@Alexa_AP08;;""498809501785796608"";https://twitter.com/MrAntike184/status/498809501785796608",,,,,,,,
"MrAntike184;2014-08-11 05:33;0;0;""@Alexa_AP08 1289-8257-7341. What about IGN?"";Granite City"," IL;@Alexa_AP08;;""498809388300529664"";https://twitter.com/MrAntike184/status/498809388300529664",,,,,,,,
"_MissDaisyB;2014-08-11 05:33;1;0;""I can't wait to get to #UMKCGYM"";Hazelwood"," MO;;#UMKCGYM;""498809339147468800"";https://twitter.com/_MissDaisyB/status/498809339147468800",,,,,,,,
"hmoore013;2014-08-11 05:33;0;0;""Burning down your own neighborhood "" @TefPoe : Red'a BBQ is confirmed burned down .. Looting taking place at The Mills Mall now"""";St Louis"," MO;@TefPoe;;""498809330066407424"";https://twitter.com/hmoore013/status/498809330066407424",,,,,,,,
"NobbeChristine;2014-08-11 05:32;0;0;""Taking #OscarDog for a walk-Stopped for coffee. #livingthegoodlife Back at home I'll be working onâ€_ http:// instagram.com/p/rjuEh5tGoH/"";Maplewood"," MO;;#OscarDog #livingthegoodlife;""498809298160332801"";https://twitter.com/NobbeChristine/status/498809298160332801",,,,,,,,
"littlebrinks2;2014-08-11 05:32;0;0;""@Alli_Danielle not like you got money in it"";Ferguson"," MO;@Alli_Danielle;;""498809257866067968"";https://twitter.com/littlebrinks2/status/498809257866067968",,,,,,,,
"flatpickluvr1;2014-08-11 05:32;0;0;""Thank goodness the rioting and looting in Ferguson has", apparently," stopped. Now let's pray the fragile peace continues."";Sappington"," MO;;;""498809253381955584"";https://twitter.com/flatpickluvr1/status/498809253381955584",,,,,,
"Kayleigh987654;2014-08-11 05:32;0;2;""We literally ate peanut m&m's for breakfast @kevwheeler5"";Airport"," MO;@kevwheeler5;;""498809110234939392"";https://twitter.com/Kayleigh987654/status/498809110234939392",,,,,,,,
"littlebrinks2;2014-08-11 05:31;0;1;""@Alli_Danielle you think Imma be scared Of you???k LMFAO!!!"";Ferguson"," MO;@Alli_Danielle;;""498809003691241472"";https://twitter.com/littlebrinks2/status/498809003691241472",,,,,,,,
"DariusPerry___;2014-08-11 05:31;0;0;""Another day to be Thankful for"";St Louis"," MO;;;""498808973328265216"";https://twitter.com/DariusPerry___/status/498808973328265216",,,,,,,,
"itsbishbitch;2014-08-11 05:31;0;2;""It's my birthday"";Clayton"," MO;;;""498808841169944576"";https://twitter.com/itsbishbitch/status/498808841169944576",,,,,,,,
"hmoore013;2014-08-11 05:31;2;1;""@michaelcalhoun : QT during & after the rioting I took the top photo last night and the bottom this morning. #Ferguson pic.twitter.com/yTpYqNxPZo"";St Louis"," MO;@michaelcalhoun;#Ferguson;""498808810392150016"";https://twitter.com/hmoore013/status/498808810392150016",,,,,,,,
"terryschriber1;2014-08-11 05:30;0;0;""@CMT SHEZ ON BOBBY B'Z SHOW!!! HOOK HER UP WITH MIRANDA OF CARRIE U!!! GIVE'R ANOTHER ONE!!!"";Illinois"," USA;@CMT;;""498808719728443392"";https://twitter.com/terryschriber1/status/498808719728443392",,,,,,,,
"maryschlessgage;2014-08-11 05:30;0;0;""I'm at Starbucks in Creve Coeur"," MO https://www. swarmapp.com/maryschless/ch eckin/53e8b748498e0bc25efe4195?s=zTlUhsqVLp7L-eKPf6N8wESXzNc&ref=tw â€_"";Creve Coeur"," MO;;;""498808553927639040"";https://twitter.com/maryschlessgage/status/498808553927639040",,,,,,,
"OnAirJordan;2014-08-11 05:29;0;0;""thank you @ronnococoffeeco for the smell of roasting beans along 40 on the ride into work each morning! #coffee"";St Louis"," MO;@ronnococoffeeco;#coffee;""498808416199278592"";https://twitter.com/OnAirJordan/status/498808416199278592",,,,,,,,
"d_nastyy_;2014-08-11 05:29;3;8;""Pa pass me the hookah"";St Peters"," MO;;;""498808381646602240"";https://twitter.com/d_nastyy_/status/498808381646602240",,,,,,,,
"bitzznpieces;2014-08-11 05:29;0;2;""I mean at least the Jennings kids got an extra day of summer out of this."";Kirkwood"," MO;;;""498808344992546816"";https://twitter.com/bitzznpieces/status/498808344992546816",,,,,,,,
"BillionNeeded;2014-08-11 05:28;0;0;""These folks in St. Louis done kame up on hell of shit last night!"";Maryland Heights"," MO;;;""498808289342156800"";https://twitter.com/BillionNeeded/status/498808289342156800",,,,,,,,
"yojanster;2014-08-11 05:28;0;6;""Bye"," bye summer. Until next year."";St Louis"," MO;;;""498808206534000643"";https://twitter.com/yojanster/status/498808206534000643",,,,,,,
"tyrantstyra;2014-08-11 05:26;0;6;""My first hour teacher is sexy asf. I'm coming to class everyday"";Champ"," MO;;;""498807649090420736"";https://twitter.com/tyrantstyra/status/498807649090420736",,,,,,,,
"flatpickluvr1;2014-08-11 05:26;0;0;""@HouseTrivia Tuesday"";Sappington"," MO;@HouseTrivia;;""498807604080951296"";https://twitter.com/flatpickluvr1/status/498807604080951296",,,,,,,,
"terryschriber1;2014-08-11 05:25;0;0;""@CMT THIS LINDSAY L NICE VERY NICE!!!"";Illinois"," USA;@CMT;;""498807395897073664"";https://twitter.com/terryschriber1/status/498807395897073664",,,,,,,,
"JoshuaLFerguson;2014-08-11 05:24;0;3;""Remodel looks great! (@Companion Bakery - @companionbaker in Clayton"," MO) https://www. swarmapp.com/joshualferguso n/checkin/53e8b602498eff5a59188b3d?s=pBQh1sIg2_uGtmF5WCpTdZG108A&ref=tw â€_"";Clayton"," MO;@Companion @companionbaker;;""498807182587330560"";https://twitter.com/JoshuaLFerguson/status/498807182587330560",,,,,,,
"seeninmaplewood;2014-08-11 05:24;2;13;""Time to make the beer. @Schlafly pic.twitter.com/4tmh1JDyNh"";Maplewood"," MO;@Schlafly;;""498807154543833088"";https://twitter.com/seeninmaplewood/status/498807154543833088",,,,,,,,
"notthegymnast;2014-08-11 05:24;0;0;""Currently at working during a time I'd normally be asleep. Happy Monday."";St Louis"," MO;;;""498807060922785793"";https://twitter.com/notthegymnast/status/498807060922785793",,,,,,,,
"monsivais35;2014-08-11 05:23;0;0;""@HoltFB @Emiliooooo_7_QB thinking of your brother on his birthday today"";Maryland Heights"," MO;@HoltFB @Emiliooooo_7_QB;;""498806950549663744"";https://twitter.com/monsivais35/status/498806950549663744",,,,,,,,
"Kayleigh987654;2014-08-11 05:23;0;4;""In me mums airplane broom broom pic.twitter.com/xCNH7PE9an"";Airport"," MO;;;""498806804089167872"";https://twitter.com/Kayleigh987654/status/498806804089167872",,,,,,,,
"steenuhhhh;2014-08-11 05:23;0;0;""It's disappointing and depressing waking up to see social media and news splattered with pics and stories of the looting."";Maryland Heights"," MO;;;""498806803908820992"";https://twitter.com/steenuhhhh/status/498806803908820992",,,,,,,,
"caseyyyyyyy;2014-08-11 05:21;0;0;""@bananacana oh cute."";University City"," MO;@bananacana;;""498806465784991744"";https://twitter.com/caseyyyyyyy/status/498806465784991744",,,,,,,,
"Jancantalk;2014-08-11 05:21;0;0;""@suzikw12 jealous! Looks beautiful."";Crestwood"," MO;@suzikw12;;""498806296510877696"";https://twitter.com/Jancantalk/status/498806296510877696",,,,,,,,
"nickwoolbright;2014-08-11 05:20;0;0;""I'm a pimp by blood no relations"";St Charles"," MO;;;""498806260045578240"";https://twitter.com/nickwoolbright/status/498806260045578240",,,,,,,,
"BigGameGoat05;2014-08-11 05:20;0;1;""I should be on vacation..."";Florissant"," MO;;;""498806207361323008"";https://twitter.com/BigGameGoat05/status/498806207361323008",,,,,,,,
"TweetDenman;2014-08-11 05:20;0;1;""@ashbudinski hope it all gets sorted out today"," or begins to anyway."";St Louis"," MO;@ashbudinski;;""498806197429211137"";https://twitter.com/TweetDenman/status/498806197429211137",,,,,,,
"TonyJazzyBlack;2014-08-11 05:20;0;0;""This really is a mad world"";St Peters"," MO;;;""498806115963256832"";https://twitter.com/TonyJazzyBlack/status/498806115963256832",,,,,,,,
"captainn_morgyy;2014-08-11 05:19;0;0;""Did I seriously forget headphones lol fuck me"";Missouri"," USA;;;""498805837671178241"";https://twitter.com/captainn_morgyy/status/498805837671178241",,,,,,,,
"terryschriber1;2014-08-11 05:19;0;0;""DEMYZ 1 BILLION FROM U!!! REPUBZ 1 BILLION FROM U!!! FOR MY PEOPLE FREE!!!"";Illinois"," USA;;;""498805797112270848"";https://twitter.com/terryschriber1/status/498805797112270848",,,,,,,,
"ChenC4;2014-08-11 05:18;0;0;""I just don't have the focus I need today. My mind is all over they place"";Des Peres"," MO;;;""498805777629323265"";https://twitter.com/ChenC4/status/498805777629323265",,,,,,,,
"weird_culture;2014-08-11 05:17;0;1;""I understand protesting but I do not understand looting. #Ferguson"";St Charles"," MO;;#Ferguson;""498805459336167424"";https://twitter.com/weird_culture/status/498805459336167424",,,,,,,,
"WJohnson68;2014-08-11 05:17;0;3;""Fastest airport check in ever. Ticket counter to expensive terminal coffee in <15 min."";Airport"," MO;;;""498805356433141763"";https://twitter.com/WJohnson68/status/498805356433141763",,,,,,,,
"d_nastyy_;2014-08-11 05:17;0;0;""That was a girl too"";St Peters"," MO;;;""498805323436920832"";https://twitter.com/d_nastyy_/status/498805323436920832",,,,,,,,
"leisazigman;2014-08-11 05:16;2;0;""Powerful words from @CharlieADooley spokesperson on @ksdknews ""my heart is breaking for our community."""";Clayton"," MO;@CharlieADooley @ksdknews;;""498805222350000128"";https://twitter.com/leisazigman/status/498805222350000128",,,,,,,,
"badriann;2014-08-11 05:15;0;0;""@RealTaylorGang follow bro!!!"";Missouri"," USA;@RealTaylorGang;;""498804992317202433"";https://twitter.com/badriann/status/498804992317202433",,,,,,,,
"Rdgetallotoftha;2014-08-11 05:15;0;0;""St. Louis is really fucked up right now"";St Louis"," MO;;;""498804966383816704"";https://twitter.com/Rdgetallotoftha/status/498804966383816704",,,,,,,,
"lauren_hediger;2014-08-11 05:15;0;0;""@MyndeeCamerer thanks girl!"";Webster Groves"," MO;@MyndeeCamerer;;""498804952555601921"";https://twitter.com/lauren_hediger/status/498804952555601921",,,,,,,,
"myahdianne;2014-08-11 05:15;0;0;""WIAH WHAT THE DUCK WAS I ON LAST NIGHT LMFAO"";University City"," MO;;;""498804842937085952"";https://twitter.com/myahdianne/status/498804842937085952",,,,,,,,
"timo_235;2014-08-11 05:14;0;0;""2-3am convo with @gorgeousdude examined doing the same thing over again or taking on the mystery door. Timo decided he's feelin adventurous"";Des Peres"," MO;@gorgeousdude;;""498804743003590656"";https://twitter.com/timo_235/status/498804743003590656",,,,,,,,
"smplymarvalous;2014-08-11 05:13;0;0;""The attention has officially been taken off #MichaelBrown and now put on looters. #FergusonShooting"";Bridgeton"," MO;;#MichaelBrown #FergusonShooting;""498804514485321728"";https://twitter.com/smplymarvalous/status/498804514485321728",,,,,,,,
"terryschriber1;2014-08-11 05:13;0;0;""@ABC @jeffzeleny NAA I GOT HIS NUMBER NO SWEAT!!!"";Illinois"," USA;@ABC @jeffzeleny;;""498804487205949440"";https://twitter.com/terryschriber1/status/498804487205949440",,,,,,,,
"cgunz;2014-08-11 05:13;12;7;""Don't destroy what you've built in rage. That will only make the situation worse. Pray for peace. #stlouis #stl"";Missouri"," USA;;#stlouis #stl;""498804409392844801"";https://twitter.com/cgunz/status/498804409392844801",,,,,,,,
"___babyygirl;2014-08-11 05:12;0;0;""Extended summer!!!"";Jennings"," MO;;;""498804269558931456"";https://twitter.com/___babyygirl/status/498804269558931456",,,,,,,,
"unclebuffalo;2014-08-11 05:12;1;0;""pic.twitter.com/WzvvbeqVk0"";Hartford"," IL;;;""498804203566149632"";https://twitter.com/unclebuffalo/status/498804203566149632",,,,,,,,
"___babyygirl;2014-08-11 05:12;0;0;""No school for Jennings! What a great day!! Lol"";Jennings"," MO;;;""498804163526918144"";https://twitter.com/___babyygirl/status/498804163526918144",,,,,,,,
"mdavis0516;2014-08-11 05:12;0;1;""First day of school!! Bring it on student teaching!"";Maryland Heights"," MO;;;""498804117855170561"";https://twitter.com/mdavis0516/status/498804117855170561",,,,,,,,
"timo_235;2014-08-11 05:12;0;0;""Sittin just waiting on this omelette. Been ready for this since Friday which is when I had my last one."";Des Peres"," MO;;;""498804042361876480"";https://twitter.com/timo_235/status/498804042361876480",,,,,,,,
"___babyygirl;2014-08-11 05:11;0;0;""Girl yes @_imNachoss"";Jennings"," MO;@_imNachoss;;""498803992705511427"";https://twitter.com/___babyygirl/status/498803992705511427",,,,,,,,
"breezee2014;2014-08-11 05:10;0;0;""Cant wait to get out of st.louis pic.twitter.com/K7S9SSkM3r"";Lemay"," MO;;;""498803692103933952"";https://twitter.com/breezee2014/status/498803692103933952",,,,,,,,
"rodriguez09azz;2014-08-11 05:10;0;0;""Feliz inicio de semana !!''' Que Dios te bendiga grandemente. =) pic.twitter.com/ZIhlTIrfd6"";Overland"," MO;;;""498803605999087616"";https://twitter.com/rodriguez09azz/status/498803605999087616",,,,,,,,
"GenooGenoo;2014-08-11 05:10;0;0;""Shower"";Ferguson"," MO;;;""498803597027471360"";https://twitter.com/GenooGenoo/status/498803597027471360",,,,,,,,
"Cas9184;2014-08-11 05:10;2;1;""So hard to wake up and be proud of this city this morning."";St Louis"," MO;;;""498803581059747841"";https://twitter.com/Cas9184/status/498803581059747841",,,,,,,,
"_MissDaisyB;2014-08-11 05:10;0;1;""I will pray"," change this mindset b4 the day goes on."";Hazelwood"," MO;;;""498803551649689600"";https://twitter.com/_MissDaisyB/status/498803551649689600",,,,,,,
"brianjoitescu;2014-08-11 05:10;0;2;""Congratulations St. Louis. We have made it to CNN's homepage. Not good... #FergusonRiot"";St Louis"," MO;;#FergusonRiot;""498803538613370880"";https://twitter.com/brianjoitescu/status/498803538613370880",,,,,,,,
"paytonl11;2014-08-11 05:09;0;2;""Haven't got up this early to work out since pre season last year. #NoBearCrawlsForMe"";St Louis"," MO;;#NoBearCrawlsForMe;""498803466878603265"";https://twitter.com/paytonl11/status/498803466878603265",,,,,,,,
"_ashhers;2014-08-11 05:08;0;0;""Why of all days did i decide to come down here?"";Castle Point"," MO;;;""498803135427903488"";https://twitter.com/_ashhers/status/498803135427903488",,,,,,,,
"_DeeJayy010;2014-08-11 05:08;0;0;""Im knocking Bitch Niggas Noodles Back !!"";Overland"," MO;;;""498803121171083264"";https://twitter.com/_DeeJayy010/status/498803121171083264",,,,,,,,
"TweetDenman;2014-08-11 05:07;0;0;""@ManInThaMirror would not have gotten that"," early frontrunner for obscure tweet of the day."";St Louis"," MO;@ManInThaMirror;;""498802889855602688"";https://twitter.com/TweetDenman/status/498802889855602688",,,,,,,
"DustyWallets;2014-08-11 05:06;0;1;""#bigbrotherthunder #plastic plastic #bbtandthembs #live #livemusic #onfire #art @Patrick Bateman'sâ€_ http:// instagram.com/p/rjrFjLyfMm/"";St Louis"," MO;@Patrick;#bigbrotherthunder #plastic #bbtandthembs #live #livemusic #onfire #art;""498802735073222656"";https://twitter.com/DustyWallets/status/498802735073222656",,,,,,,,
"_Danteee;2014-08-11 05:06;0;1;""These dumb boys straight mobbing to school . It's not that serious if you missed yo bus man"";Hazelwood"," MO;;;""498802729607630849"";https://twitter.com/_Danteee/status/498802729607630849",,,,,,,,
"maggie_ahern;2014-08-11 05:06;0;1;""â€œ @tbhnoonecares : COOL DATE IDEA: take a really long nap with meâ€ù @simonnsayssss"";St Louis"," MO;@tbhnoonecares @simonnsayssss;;""498802722213490688"";https://twitter.com/maggie_ahern/status/498802722213490688",,,,,,,,
"millertarybrat_;2014-08-11 05:05;0;0;""First day of school today"";Bridgeton"," MO;;;""498802440724967424"";https://twitter.com/millertarybrat_/status/498802440724967424",,,,,,,,
"DaePrewitt;2014-08-11 05:05;0;0;""So disgusted in the actions that were done in Ferguson last night.. Gave our city of St.Louis such a bad rep."";Bridgeton"," MO;;;""498802358982164483"";https://twitter.com/DaePrewitt/status/498802358982164483",,,,,,,,
"terryschriber1;2014-08-11 05:04;0;0;""SO U WANT UR LEADER YES???"";Illinois"," USA;;;""498802079214108672"";https://twitter.com/terryschriber1/status/498802079214108672",,,,,,,,
"_ashhers;2014-08-11 05:03;0;0;""Youre destroying a community."";Castle Point"," MO;;;""498801995244134400"";https://twitter.com/_ashhers/status/498801995244134400",,,,,,,,
"_meggo_;2014-08-11 05:03;0;0;""I got 3 hours of sleep & I'm working overtime. #Thanks"";Rock Hill"," MO;;#Thanks;""498801982539587584"";https://twitter.com/_meggo_/status/498801982539587584",,,,,,,,
"_ashhers;2014-08-11 05:02;0;0;""To get home i have to go through where all the rioting is.. thank god i have tom. I love you. What would i do without my brother?"";Castle Point"," MO;;;""498801527109464064"";https://twitter.com/_ashhers/status/498801527109464064",,,,,,,,
"timo_235;2014-08-11 05:00;0;0;""7am sittin at the front desk at the gym random old guy. I'm here for my colonoscopy at 845."";Des Peres"," MO;;;""498801184140824576"";https://twitter.com/timo_235/status/498801184140824576",,,,,,,,
"salenaaapacheco;2014-08-11 05:00;0;0;""Mad cause she can't do it like me"," oh you mad cause nobody ever did it like me"";Illinois"," USA;;;""498801139006328832"";https://twitter.com/salenaaapacheco/status/498801139006328832",,,,,,,
"fischooler;2014-08-11 05:00;0;0;""Enjoying space on the new articulated 70 Grand buses @STLMetro this morning"";St Louis"," MO;@STLMetro;;""498801126222098432"";https://twitter.com/fischooler/status/498801126222098432",,,,,,,,
"terryschriber1;2014-08-11 05:00;0;0;""@foxandfriends AS LONG AS IT WAS A ACCIDENT NOT INTENT!!!"";Illinois"," USA;@foxandfriends;;""498801097629532160"";https://twitter.com/terryschriber1/status/498801097629532160",,,,,,,,
"Lindsay_Pattan;2014-08-11 05:00;0;0;""#Ferguson"";St Louis"," MO;;#Ferguson;""498801009783607296"";https://twitter.com/Lindsay_Pattan/status/498801009783607296",,,,,,,,
"whhillsweather;2014-08-11 05:00;0;0;""Wind 0.0 mph NNW. Barometer 29.901 in"," Steady. Temperature 70.0 Â°F. Rain today 0.00 in. Humidity 95%"";Creve Coeur"," MO;;;""498801006512046080"";https://twitter.com/whhillsweather/status/498801006512046080",,,,,,,
"ceelee2013;2014-08-11 04:57;0;1;""Good morning"," I pray that last nights stupidity was the beginning and end.."";St Louis"," MO;;;""498800457431543810"";https://twitter.com/ceelee2013/status/498800457431543810",,,,,,,
"witty_ryan;2014-08-11 04:56;0;4;""So crazy this is the first day of senior year."";St Charles"," MO;;;""498800232050614272"";https://twitter.com/witty_ryan/status/498800232050614272",,,,,,,,
"Spideyfrogg;2014-08-11 04:56;0;0;""I'm at Prism Medical in Maryland Heights"," MO https://www. swarmapp.com/rockoblaze/che ckin/53e8af57498ec01deaf7bf89?s=gzSlYFBQLmT3BuoG6VX94bLgF0s&ref=tw â€_"";Maryland Heights"," MO;;;""498800023275311104"";https://twitter.com/Spideyfrogg/status/498800023275311104",,,,,,,
"snapper1978;2014-08-11 04:55;2;0;""#anonymous has taken down and released personal addresses and phone numbers of all the #Ferguson police. #OpFerguson #FergusonShooting #rt"";Missouri"," USA;;#anonymous #Ferguson #OpFerguson #FergusonShooting #rt;""498799977724772352"";https://twitter.com/snapper1978/status/498799977724772352",,,,,,,,
"ProfCedar;2014-08-11 04:55;0;0;""@ZacharyBD yep. Jennings is where Mike Brown graduated from. Probably the right decision."";Overland"," MO;@ZacharyBD;;""498799883797954560"";https://twitter.com/ProfCedar/status/498799883797954560",,,,,,,,
"tonnies22;2014-08-11 04:55;0;1;""Who am I?"";Kirkwood"," MO;;;""498799873828077568"";https://twitter.com/tonnies22/status/498799873828077568",,,,,,,,
"tonnies22;2014-08-11 04:55;0;2;""I have been awake at 7 in the morning for the last 3 days"";Kirkwood"," MO;;;""498799812314423298"";https://twitter.com/tonnies22/status/498799812314423298",,,,,,,,
"BigRoxx;2014-08-11 04:55;1;1;""Last First Day Tho . Goodmorning Yall"";St Louis"," MO;;;""498799799551135744"";https://twitter.com/BigRoxx/status/498799799551135744",,,,,,,,
"terryschriber1;2014-08-11 04:54;0;0;""SEE UR NO DIFFER ASK THE BARMAID WHAT I TOLD HER LASTNIGHT??? 2 HAMBURGERZ N FRIES TOOK ALMOST AN HOUR YEA I TOLD HER SHE CANT COOK!!!"";Illinois"," USA;;;""498799636132659200"";https://twitter.com/terryschriber1/status/498799636132659200",,,,,,,,
"katy4cook;2014-08-11 04:53;0;0;""I think that's the quickest we've ever got through security."";Airport"," MO;;;""498799450425679874"";https://twitter.com/katy4cook/status/498799450425679874",,,,,,,,
"shabazz_rashad;2014-08-11 04:53;0;0;""@AP The civil rights movement was successful cause protesters had moral courage","racist Bull Connor didn't.Public opinion is against looters!"";St Louis"," MO;@AP;;""498799302274064384"";https://twitter.com/shabazz_rashad/status/498799302274064384",,,,,,,
"zackstl;2014-08-11 04:52;2;1;""Choose not to be part of the problem today. I challenge St. Louis people to make a gesture of good will to a stranger today. #BringLight"";St Charles"," MO;;#BringLight;""498799029895979008"";https://twitter.com/zackstl/status/498799029895979008",,,,,,,,
"lizzurd;2014-08-11 04:51;0;0;""@wskelsey I think twitter is broken :-("";Shrewsbury"," MO;@wskelsey;;""498798864573276160"";https://twitter.com/lizzurd/status/498798864573276160",,,,,,,,
"_Danteee;2014-08-11 04:51;2;0;""These kids on this bus. Like no ..."";Hazelwood"," MO;;;""498798776450940928"";https://twitter.com/_Danteee/status/498798776450940928",,,,,,,,
"caseyyyyyyy;2014-08-11 04:51;0;0;""It is a good way to get my poppa billy joe to call me at midnight freaking out."";St Louis"," MO;;;""498798772148002816"";https://twitter.com/caseyyyyyyy/status/498798772148002816",,,,,,,,
"chancescott5;2014-08-11 04:50;0;0;""@Jordan_Fischer put a good dip in"";Florissant"," MO;@Jordan_Fischer;;""498798695719403520"";https://twitter.com/chancescott5/status/498798695719403520",,,,,,,,
"terryschriber1;2014-08-11 04:50;0;0;""@taylorswift13 GOOD MORNING 2U MISS SWIFT!!!"";Illinois"," USA;@taylorswift13;;""498798679864913921"";https://twitter.com/terryschriber1/status/498798679864913921",,,,,,,,
"daninicran;2014-08-11 04:50;0;0;""The retaliation of violence is never the answer."";Hazelwood"," MO;;;""498798587984084992"";https://twitter.com/daninicran/status/498798587984084992",,,,,,,,
"BigRoxx;2014-08-11 04:50;0;1;""Late on The First Day... Typical Ronise."";St Louis"," MO;;;""498798579855917056"";https://twitter.com/BigRoxx/status/498798579855917056",,,,,,,,
"sirlance03;2014-08-11 04:48;0;0;""Head fishing"";St Peters"," MO;;;""498798208357629952"";https://twitter.com/sirlance03/status/498798208357629952",,,,,,,,
"RiceRiceBaby143;2014-08-11 04:48;0;0;""@kei_jejeje8005 ãÅ†ã‚“ã‚ªãƒ¬ãƒ_ã‚¸ä»_å_´ãÅ¯ã‚„ãÅ£ãÅ_ã‚‹ï_Åã‚¢ãƒ¡ãƒªã‚«ãÅ®æ–_ãÅŒçµ¶å¯_ãÅ_å€_æ®µãÅ_å_— pic.twitter.com/xIQEMinRyM"";Missouri"," USA;@kei_jejeje8005;;""498798101994668032"";https://twitter.com/RiceRiceBaby143/status/498798101994668032",,,,,,,,
"big_achievement;2014-08-11 04:48;0;0;""Nah I'm Just Playing I Need To Stay Focus"";Missouri"," USA;;;""498798064652390401"";https://twitter.com/big_achievement/status/498798064652390401",,,,,,,,
"sirlance03;2014-08-11 04:48;0;0;""Good morning"";St Peters"," MO;;;""498798050265935872"";https://twitter.com/sirlance03/status/498798050265935872",,,,,,,,
"big_achievement;2014-08-11 04:47;0;0;""I Making These Teacher Go Through Hell Since They Didn't Wanna Move Me Up"";Missouri"," USA;;;""498797928475930625"";https://twitter.com/big_achievement/status/498797928475930625",,,,,,,,
"MarquiseCWhite;2014-08-11 04:47;0;0;""@_pricetagg what's your line bro?"";St Louis"," MO;@_pricetagg;;""498797855784435713"";https://twitter.com/MarquiseCWhite/status/498797855784435713",,,,,,,,
"ProfCedar;2014-08-11 04:47;0;0;""@ZacharyBD thank you"," friend. I hope things have cooled down this morning."";University City"," MO;@ZacharyBD;;""498797781738614784"";https://twitter.com/ProfCedar/status/498797781738614784",,,,,,,
"crashad_;2014-08-11 04:47;0;0;""When I link up with my class"," it's a wrap ! #JUNIORS"";Riverview"," MO;;#JUNIORS;""498797776163971072"";https://twitter.com/crashad_/status/498797776163971072",,,,,,,
